"provincia","id","localidad","cp","id_prov_mstr"
"Buenos Aires","16527","FRANCISCO ALVAREZ","1746","06"
"Buenos Aires","3821","FORTIN VIGILANCIA","6073","06"
"Buenos Aires","3025","FORTIN VIEJO","8148","06"
"Buenos Aires","3689","FORTIN TIBURCIO","6001","06"
"Buenos Aires","3659","FORTIN PAUNERO","6417","06"
"Buenos Aires","4559","FORTIN OLAVARRIA","6403","06"
"Buenos Aires","3751","FORTIN NECOCHEA","7406","06"
"Buenos Aires","4951","FORTIN MERCEDES","8148","06"
"Buenos Aires","4235","FORTIN LAVALLE","7404","06"
"Buenos Aires","4842","FORTIN CHACO","8160","06"
"Buenos Aires","2738","GRAL DANIEL CERRI","8105","06"
"Buenos Aires","16470","GRAND BOURG","1615","06"
"Buenos Aires","3227","GRAND DOCK","1925","06"
"Buenos Aires","3028","JOSE B CASAS","8506","06"
"Buenos Aires","3727","JOAQUIN GORINA","1896","06"
"Buenos Aires","2900","JEPPENER","1986","06"
"Buenos Aires","3905","JAUREGUI JOSE MARIA","6706","06"
"Buenos Aires","3027","JARRILLA","8508","06"
"Buenos Aires","16446","ITUZAINGO","1714","06"
"Buenos Aires","4237","ITURREGUI","6557","06"
"Buenos Aires","3577","ISONDU","7163","06"
"Buenos Aires","2475","ISLAS","6667","06"
"Buenos Aires","4954","ISLA VERDE","8146","06"
"Buenos Aires","3228","ISLA SANTIAGO","1929","06"
"Buenos Aires","2857","ISLA PAULINO","1929","06"
"Buenos Aires","27539","ISLA MARTIN GARCIA","1601","06"
"Buenos Aires","2807","ISLA LOS LAURELES","2931","06"
"Buenos Aires","3123","ISLA CATARELLI","8111","06"
"Buenos Aires","16503","ISIDRO CASANOVA","1765","06"
"Buenos Aires","3614","IRIARTE","6042","06"
"Buenos Aires","2806","IRENEO PORTELA","2943","06"
"Buenos Aires","3142","IRENE","7507","06"
"Buenos Aires","4794","IRAOLA","7009","06"
"Buenos Aires","2881","IRALA","6013","06"
"Buenos Aires","3576","INVERNADAS","7163","06"
"Buenos Aires","4278","INOCENCIO SOSA","6451","06"
"Buenos Aires","4155","INGENIERO WILLIAMS","6603","06"
"Buenos Aires","26318","INGENIERO WHITE","8103","06"
"Buenos Aires","4296","INGENIERO THOMPSON","6337","06"
"Buenos Aires","3054","INGENIERO SILVEYRA","6743","06"
"Buenos Aires","4747","INGENIERO MONETA","2935","06"
"Buenos Aires","3237","INGENIERO MASCHWITZ","1623","06"
"Buenos Aires","16516","JOSE CLEMENTE PAZ","1665","06"
"Buenos Aires","2514","INGENIERO DE MADRID","6651","06"
"Buenos Aires","3918","JOSE FERRARI","1905","06"
"Buenos Aires","16566","JOSE LEON SUAREZ","1655","06"
"Buenos Aires","2749","KILOMETRO 11","8101","06"
"Buenos Aires","4660","KILOMETRO 108","6723","06"
"Buenos Aires","3920","KILOMETRO 103","1915","06"
"Buenos Aires","3486","KILOMETRO 102","2763","06"
"Buenos Aires","3002","KENNY","2745","06"
"Buenos Aires","26285","JUNIN","6000","06"
"Buenos Aires","3919","JULIO ARDITI","1913","06"
"Buenos Aires","3578","JUANCHO","7169","06"
"Buenos Aires","4328","JUANA A DE LA PEÑA","2717","06"
"Buenos Aires","18254","JUAN VUCETICH EX DR R LEVENE","1894","06"
"Buenos Aires","2476","JUAN VELA","6663","06"
"Buenos Aires","2560","JUAN V CILLEY","6430","06"
"Buenos Aires","4595","JUAN TRONCONI","7247","06"
"Buenos Aires","4164","JUAN N FERNANDEZ","7011","06"
"Buenos Aires","16591","JUAN MARIA GUTIERREZ","1890","06"
"Buenos Aires","4279","JUAN JOSE PASO","6474","06"
"Buenos Aires","4143","JUAN JOSE ALMEYRA","6603","06"
"Buenos Aires","4327","JUAN G PUJOL","2909","06"
"Buenos Aires","2864","JUAN F IBARRA","6551","06"
"Buenos Aires","2583","JUAN E BARRA","7517","06"
"Buenos Aires","4955","JUAN COUSTE","8136","06"
"Buenos Aires","4626","JUAN BLAQUIER","7267","06"
"Buenos Aires","3806","JUAN BAUTISTA ALBERDI","6034","06"
"Buenos Aires","4594","JUAN ATUCHA","7245","06"
"Buenos Aires","3029","JUAN A PRADERE","8142","06"
"Buenos Aires","4625","JOSE SOJO","7260","06"
"Buenos Aires","26309","JOSE MARMOL","1846","06"
"Buenos Aires","4297","JOSE MARIA BLANCO","6409","06"
"Buenos Aires","2655","JOSE M MICHEO","7263","06"
"Buenos Aires","16486","JOSE INGENIEROS","1702","06"
"Buenos Aires","27905","INGENIERO BUDGE","1773","06"
"Buenos Aires","2986","INGENIERO BEAUGEY","6457","06"
"Buenos Aires","3613","INGENIERO BALBIN","6051","06"
"Buenos Aires","4162","HARAS LA LULA","7011","06"
"Buenos Aires","4775","HARAS LA ELVIRA","6612","06"
"Buenos Aires","4593","HARAS EL SALASO","7245","06"
"Buenos Aires","4528","HARAS EL OMBU","2916","06"
"Buenos Aires","3844","HARAS EL MORO","7631","06"
"Buenos Aires","2831","HARAS EL CISNE","7020","06"
"Buenos Aires","4325","HARAS EL CENTINELA","2701","06"
"Buenos Aires","3612","HARAS EL CATORCE","6050","06"
"Buenos Aires","3099","HARAS EL CARMEN","6627","06"
"Buenos Aires","4488","HARAS CHAPADMALAL","7605","06"
"Buenos Aires","3533","HARAS CHACABUCO","7223","06"
"Buenos Aires","4075","HARAS 1 DE MAYO","7174","06"
"Buenos Aires","3521","HAM","6005","06"
"Buenos Aires","2863","HALE","6511","06"
"Buenos Aires","3611","HALCEY","6064","06"
"Buenos Aires","16437","HAEDO","1706","06"
"Buenos Aires","3610","GUNTHER","6053","06"
"Buenos Aires","16590","GUILLERMO E HUDSON","1885","06"
"Buenos Aires","4575","GUIDO SPANO","2707","06"
"Buenos Aires","4324","GUERRICO","2717","06"
"Buenos Aires","3044","GUERRERO","7116","06"
"Buenos Aires","24841","GUERNICA","1862","06"
"Buenos Aires","4715","GUARDIA DEL MONTE","7220","06"
"Buenos Aires","4276","GUANACO","6476","06"
"Buenos Aires","3661","GUAMINI","6435","06"
"Buenos Aires","2747","GRUMBEIN","8101","06"
"Buenos Aires","2595","GRISOLIA","6627","06"
"Buenos Aires","3053","GREGORIO VILLAFAÑE","6740","06"
"Buenos Aires","16502","GREGORIO DE LAFERRERE","1757","06"
"Buenos Aires","3001","HARAS LOS CARDALES","2752","06"
"Buenos Aires","3845","HARAS NACIONAL","7631","06"
"Buenos Aires","2787","HARAS OJO DEL AGUA","7620","06"
"Buenos Aires","2654","HARAS R DE LA PARVA","7263","06"
"Buenos Aires","16579","INGENIERO ALLAN","1891","06"
"Buenos Aires","16471","INGENIERO ADOLFO SOURDEAUX","1612","06"
"Buenos Aires","4646","INES INDART","2747","06"
"Buenos Aires","3162","INDIO RICO","7501","06"
"Buenos Aires","2933","INDIA MUERTA","7114","06"
"Buenos Aires","3101","INDACOCHEA","6623","06"
"Buenos Aires","18253","IGNACIO CORREAS","1909","06"
"Buenos Aires","3026","IGARZABAL","8512","06"
"Buenos Aires","3534","IBAÑEZ","7223","06"
"Buenos Aires","2985","HUSARES","6455","06"
"Buenos Aires","16431","HURLINGHAM","1686","06"
"Buenos Aires","4577","HUNTER","2707","06"
"Buenos Aires","2474","HUETEL","6511","06"
"Buenos Aires","4885","HUESO CLAVADO","7500","06"
"Buenos Aires","2557","ESTEBAN A GASCON","8185","06"
"Buenos Aires","3175","HUANGUELEN","7545","06"
"Buenos Aires","4163","HOSPITAL NECOCHEA","7630","06"
"Buenos Aires","2966","HORTENSIA","6537","06"
"Buenos Aires","18255","HORNOS","1739","06"
"Buenos Aires","3942","HOGAR MARIANO ORTIZ BASUALDO","7172","06"
"Buenos Aires","4236","HINOJO","7318","06"
"Buenos Aires","3575","HINOJALES","7163","06"
"Buenos Aires","4953","HILARIO ASCASUBI","8142","06"
"Buenos Aires","4979","HERRERA VEGAS","6557","06"
"Buenos Aires","2984","HEREFORD","6233","06"
"Buenos Aires","3100","HENRY BELL","6621","06"
"Buenos Aires","4978","HENDERSON","6465","06"
"Buenos Aires","4659","HEAVY","6723","06"
"Buenos Aires","3822","HARAS TRUJUI","6075","06"
"Buenos Aires","4576","HARAS SAN JACINTO","2705","06"
"Buenos Aires","4326","HOSPITAL SAN ANTONIO DE LA LLA","2700","06"
"Buenos Aires","3866","KILOMETRO 112","7240","06"
"Buenos Aires","4319","ESTANCIAS","2909","06"
"Buenos Aires","2805","ESTANCIA SANTA CATALINA","2761","06"
"Buenos Aires","3631","DRABBLE","6242","06"
"Buenos Aires","4743","DOYLE","2935","06"
"Buenos Aires","2896","DOYHENARD","1980","06"
"Buenos Aires","3840","DOS NACIONES","7007","06"
"Buenos Aires","3605","DOS HERMANOS","6042","06"
"Buenos Aires","4365","DON VICENTE","7116","06"
"Buenos Aires","16534","DON TORCUATO","1611","06"
"Buenos Aires","3070","DON CIPRIANO","7135","06"
"Buenos Aires","16548","DON BOSCO","1876","06"
"Buenos Aires","4769","DOMSELAAR","1984","06"
"Buenos Aires","3208","DOLORES","7100","06"
"Buenos Aires","3776","DOCTOR DOMINGO HAROSTEGUY","7212","06"
"Buenos Aires","3891","DOCTOR DOMINGO CABRED","6708","06"
"Buenos Aires","2460","DOCK SUD","1871","06"
"Buenos Aires","3223","DOCK CENTRAL","1925","06"
"Buenos Aires","16533","DIQUE LUJAN","1623","06"
"Buenos Aires","2625","DIONISIA","7603","06"
"Buenos Aires","3482","DIEGO GAYNOR","2812","06"
"Buenos Aires","3122","DESVIO SANDRINI","8109","06"
"Buenos Aires","4422","DESVIO SAN ALEJO","8180","06"
"Buenos Aires","3515","DESVIO KILOMETRO 95","6007","06"
"Buenos Aires","2895","DESVIO KILOMETRO 55","1981","06"
"Buenos Aires","2505","DESVIO KILOMETRO 234","6503","06"
"Buenos Aires","2470","DESVIO GARBARINI","6509","06"
"Buenos Aires","3514","DESVIO EL CHINGOLO","6031","06"
"Buenos Aires","4789","DESVIO AGUIRRE","7000","06"
"Buenos Aires","3222","DESTILERIA FISCAL","1925","06"
"Buenos Aires","3158","DESPEÑADEROS","7531","06"
"Buenos Aires","2504","DENNEHY","6516","06"
"Buenos Aires","27923","DRIADES LINKS","7109","06"
"Buenos Aires","3513","DELGADO","6007","06"
"Buenos Aires","2981","DRYSDALE","6455","06"
"Buenos Aires","2506","DUDIGNAC","6505","06"
"Buenos Aires","27934","EL CONTADOR","2740","06"
"Buenos Aires","2650","EL CHUMBEAU","7263","06"
"Buenos Aires","27603","EL CHELFORO","7530","06"
"Buenos Aires","3841","EL CHEIQUE","7007","06"
"Buenos Aires","4542","EL CHALAR","7201","06"
"Buenos Aires","3568","EL CHAJA","7163","06"
"Buenos Aires","2626","EL CENTINELA","7607","06"
"Buenos Aires","4880","EL CARRETERO","7500","06"
"Buenos Aires","2963","EL CARPINCHO","6537","06"
"Buenos Aires","4541","EL CARMEN DE LANGUEYU","7203","06"
"Buenos Aires","4316","EL CARMEN","2754","06"
"Buenos Aires","3071","EL CARBON","7135","06"
"Buenos Aires","2957","EL CAMOATI","6537","06"
"Buenos Aires","4484","EL BOQUERON","7601","06"
"Buenos Aires","27783","EL BOQUERON","7150","06"
"Buenos Aires","4879","EL BOMBERO","7507","06"
"Buenos Aires","3022","EL BAGUAL","8504","06"
"Buenos Aires","3110","EL ARBOLITO","2721","06"
"Buenos Aires","3863","EL ARAZA","7249","06"
"Buenos Aires","4366","EL ALBA","7225","06"
"Buenos Aires","3209","EL 60","7100","06"
"Buenos Aires","4540","EGAÑA","7013","06"
"Buenos Aires","2661","EDUARDO COSTA","6064","06"
"Buenos Aires","3803","EDMUNDO PERKINS","6030","06"
"Buenos Aires","3606","DUSSAUD","6050","06"
"Buenos Aires","4231","DURAÑONA","7401","06"
"Buenos Aires","4856","DUHAU","6405","06"
"Buenos Aires","4672","DUGGAN","2764","06"
"Buenos Aires","4610","DUFAUR","8164","06"
"Buenos Aires","4609","DUCOS","8170","06"
"Buenos Aires","4840","EL CORTAPIE","8117","06"
"Buenos Aires","2553","DELFIN HUERGO","8185","06"
"Buenos Aires","2469","DEL VALLE","6509","06"
"Buenos Aires","3839","COSTA BONITA BALNEARIO","7631","06"
"Buenos Aires","3545","COSTA AZUL","7112","06"
"Buenos Aires","3889","CORTINES","6712","06"
"Buenos Aires","2742","CORTI","8118","06"
"Buenos Aires","4070","CORONEL VIDAL","7174","06"
"Buenos Aires","3172","CORONEL SUAREZ","7540","06"
"Buenos Aires","2593","CORONEL SEGUI","6628","06"
"Buenos Aires","2828","CORONEL RODOLFO BUNGE","7313","06"
"Buenos Aires","3157","CORONEL PRINGLES","7530","06"
"Buenos Aires","2592","CORONEL MOM","6628","06"
"Buenos Aires","3192","CORONEL MARCELINO FREYRE","6555","06"
"Buenos Aires","4643","CORONEL ISLEÑOS","2747","06"
"Buenos Aires","3604","CORONEL GRANADA","6062","06"
"Buenos Aires","3156","CORONEL FALCON","8118","06"
"Buenos Aires","3139","CORONEL DORREGO","8150","06"
"Buenos Aires","3630","CORONEL CHARLONE","6223","06"
"Buenos Aires","3775","CORONEL BOERR","7208","06"
"Buenos Aires","2503","CORBETT","6507","06"
"Buenos Aires","4855","CORAZZI","6405","06"
"Buenos Aires","4976","CORACEROS","6465","06"
"Buenos Aires","4878","COPETONAS","7511","06"
"Buenos Aires","4680","COOPER","7639","06"
"Buenos Aires","4558","CONDARCO","6233","06"
"Buenos Aires","2879","COMODORO PY","6641","06"
"Buenos Aires","2624","COMANDANTE NICANOR OTAMENDI","7603","06"
"Buenos Aires","3067","COMANDANTE GIRIBONE","7135","06"
"Buenos Aires","4108","COMAHUE OESTE","6601","06"
"Buenos Aires","2591","COLONIA ZAMBUNGO","6628","06"
"Buenos Aires","4968","OMBUCTA","8142","06"
"Buenos Aires","4525","COSTA BRAVA","2914","06"
"Buenos Aires","4389","DEL VISO","1669","06"
"Buenos Aires","27595","COSTA DEL ESTE","7108","06"
"Buenos Aires","2688","COVELLO","7305","06"
"Buenos Aires","4620","DEL CARRIL","7265","06"
"Buenos Aires","4682","DEFERRARI","7521","06"
"Buenos Aires","2582","DE LA GARMA","7515","06"
"Buenos Aires","4788","DE LA CANAL","7013","06"
"Buenos Aires","3802","DE BRUYN","6031","06"
"Buenos Aires","4295","DE BARY","6348","06"
"Buenos Aires","4421","DARREGUEIRA","8183","06"
"Buenos Aires","27788","DANTAS","1987","06"
"Buenos Aires","3193","DAIREAUX","6555","06"
"Buenos Aires","3174","D ORBIGNY","7541","06"
"Buenos Aires","2980","CURARU","6451","06"
"Buenos Aires","3173","CURA MALAL","7548","06"
"Buenos Aires","2979","CUENCA","6231","06"
"Buenos Aires","4656","CUCULLU","6723","06"
"Buenos Aires","3052","CUCHA CUCHA","6746","06"
"Buenos Aires","27789","CUARTEL VII","6050","06"
"Buenos Aires","27793","CUARTEL V","6000","06"
"Buenos Aires","16526","CUARTEL V","1744","06"
"Buenos Aires","27853","CUARTEL IV","7110","06"
"Buenos Aires","27792","CUARTEL IV","6032","06"
"Buenos Aires","27785","CUARTEL II","7300","06"
"Buenos Aires","3890","CUARTEL CUATRO","6700","06"
"Buenos Aires","3069","CUARTEL 8","7135","06"
"Buenos Aires","3068","CUARTEL 6","7136","06"
"Buenos Aires","3595","CUARTEL 2","1987","06"
"Buenos Aires","2459","CRUCESITA","1870","06"
"Buenos Aires","4813","CROTTO","7307","06"
"Buenos Aires","3914","CRISTINO BENAVIDEZ","1913","06"
"Buenos Aires","4681","CRISTIANO MUERTO","7503","06"
"Buenos Aires","27921","COSTA ESMERALDA","7109","06"
"Buenos Aires","4683","EL CRISTIANO","7503","06"
"Buenos Aires","27799","EL CRUCE","7620","06"
"Buenos Aires","4744","EL DESCANSO","2935","06"
"Buenos Aires","2930","ESCUELA AGRICOLA DON BOSCO","1815","06"
"Buenos Aires","4989","ESCALADA","2801","06"
"Buenos Aires","3225","ESC NAV MILITAR RIO SANTIAGO","1927","06"
"Buenos Aires","2471","ERNESTINA","6665","06"
"Buenos Aires","4424","ERIZE","8181","06"
"Buenos Aires","21073","EREZCANO","2903","06"
"Buenos Aires","2555","EPUMER","6443","06"
"Buenos Aires","3224","ENSENADA","1925","06"
"Buenos Aires","3194","ENRIQUE LAVALLE","6467","06"
"Buenos Aires","3789","ENRIQUE FYNN","1741","06"
"Buenos Aires","4161","ENERGIA","7641","06"
"Buenos Aires","2982","ENCINA","6077","06"
"Buenos Aires","4232","EMPALME QUERANDIES","7401","06"
"Buenos Aires","4423","EMPALME PIEDRA ECHADA","8117","06"
"Buenos Aires","3917","EMPALME MAGDALENA","1913","06"
"Buenos Aires","3865","EMPALME LOBOS","7249","06"
"Buenos Aires","4791","EMPALME CERRO CHATO","7000","06"
"Buenos Aires","4390","EMPALME","1633","06"
"Buenos Aires","2652","EMMA","7263","06"
"Buenos Aires","2594","EMITA","6634","06"
"Buenos Aires","3023","EMILIO LAMARCA","8505","06"
"Buenos Aires","3634","EMILIO BUNGE","6241","06"
"Buenos Aires","18269","EMILIO AYERZA","6628","06"
"Buenos Aires","4622","EMILIANO REYNOSO","7260","06"
"Buenos Aires","3864","ELVIRA","7243","06"
"Buenos Aires","3633","ELORDI","6242","06"
"Buenos Aires","4092","ELIAS ROMERO","1727","06"
"Buenos Aires","3140","EL ZORRO","8151","06"
"Buenos Aires","2786","EL VOLANTE","7620","06"
"Buenos Aires","4073","ESCUELA AGRICOLA RURAL","7174","06"
"Buenos Aires","4072","EL VIGILANTE","7174","06"
"Buenos Aires","3516","ESCUELA AGRICOLA SALESIANA","6003","06"
"Buenos Aires","3569","ESPADAÑA","7163","06"
"Buenos Aires","3075","ESTANCIA SAN RAFAEL","7130","06"
"Buenos Aires","2964","ESTANCIA SAN CLAUDIO","6537","06"
"Buenos Aires","3820","ESTANCIA SAN ANTONIO","6075","06"
"Buenos Aires","3819","ESTANCIA MITIKILI","6075","06"
"Buenos Aires","18426","ESTANCIA LAS ISLETAS","8148","06"
"Buenos Aires","3112","ESTANCIA LAS GAMAS","2723","06"
"Buenos Aires","2830","ESTANCIA CHAPAR","7020","06"
"Buenos Aires","2509","ESTACION PROVINCIAL","6501","06"
"Buenos Aires","3740","ESTACION MORENO","1901","06"
"Buenos Aires","3818","ESTACION LINCOLN","6070","06"
"Buenos Aires","2689","ESTACION LAZZARINO","7300","06"
"Buenos Aires","2556","ESTACION LAGO EPECUEN","6431","06"
"Buenos Aires","3739","ESTACION GOMEZ","1903","06"
"Buenos Aires","3518","ESTACION GENERAL ARENALES","6005","06"
"Buenos Aires","3161","ESTACION CORONEL PRINGLES","7536","06"
"Buenos Aires","4637","ESTACION CAIOMUTA","6339","06"
"Buenos Aires","4882","ESTACION BARROW","7500","06"
"Buenos Aires","2804","ESTACION BARADERO","2942","06"
"Buenos Aires","3517","ESTACION ASCENSION","6003","06"
"Buenos Aires","4391","ESTABLECIMIENTO SAN MIGUEL","1629","06"
"Buenos Aires","4883","EST SAN FRANCISCO BELLOQ","7505","06"
"Buenos Aires","3892","EST JAUREGUI VA FLANDRIA","6706","06"
"Buenos Aires","4834","ESQUINA DE CROTTO","7100","06"
"Buenos Aires","2744","ESPORA","8107","06"
"Buenos Aires","4657","ESPORA","6601","06"
"Buenos Aires","4233","ESPIGAS","6561","06"
"Buenos Aires","4611","ESPARTILLAR","8171","06"
"Buenos Aires","18265","ESPARTILLAR","7135","06"
"Buenos Aires","3596","ESPARTILLAR","1987","06"
"Buenos Aires","2472","ESCUELA AGRICOLA SALESIANA","6509","06"
"Buenos Aires","2785","EL VERANO","7620","06"
"Buenos Aires","4367","EL VENCE","7116","06"
"Buenos Aires","3817","EL TRIUNFO","6073","06"
"Buenos Aires","4770","EL PAMPERO","1865","06"
"Buenos Aires","16436","EL PALOMAR","1684","06"
"Buenos Aires","3657","EL NILO","6437","06"
"Buenos Aires","2814","EL NACIONAL","2740","06"
"Buenos Aires","3843","EL MORO","7623","06"
"Buenos Aires","4814","EL MIRADOR","7305","06"
"Buenos Aires","2627","EL MARQUESADO","7607","06"
"Buenos Aires","4621","EL MANGRULLO","7260","06"
"Buenos Aires","2829","EL LUCHADOR","7313","06"
"Buenos Aires","18276","EL LUCERO","7513","06"
"Buenos Aires","16485","EL LIBERTADOR","1657","06"
"Buenos Aires","3842","EL LENGUARAZ","7635","06"
"Buenos Aires","4526","EL JUPITER","2916","06"
"Buenos Aires","2784","EL JUNCO","7620","06"
"Buenos Aires","4574","EL JAGUEL","2707","06"
"Buenos Aires","5051","EL JAGUEL","1842","06"
"Buenos Aires","2507","EL JABALI","6531","06"
"Buenos Aires","2783","EL HERVIDERO","7007","06"
"Buenos Aires","3777","EL GUALICHO","7200","06"
"Buenos Aires","27866","EL GAVILAN","7530","06"
"Buenos Aires","4790","EL GALLO","7000","06"
"Buenos Aires","2921","EL FENIX","2804","06"
"Buenos Aires","3073","EL EUCALIPTUS","7130","06"
"Buenos Aires","4745","EL ESPINILLO","2946","06"
"Buenos Aires","3788","EL DURAZNO","1735","06"
"Buenos Aires","3804","EL DORADO","6031","06"
"Buenos Aires","3159","EL DIVISORIO","7531","06"
"Buenos Aires","3632","EL DIA","6241","06"
"Buenos Aires","3072","EL DESTINO","7116","06"
"Buenos Aires","4527","EL PARAISO","2916","06"
"Buenos Aires","4949","EL PARAISO","8144","06"
"Buenos Aires","2651","EL PARCHE","7263","06"
"Buenos Aires","2554","EL PARQUE","6341","06"
"Buenos Aires","4977","EL TRIO","6467","06"
"Buenos Aires","3778","EL TRIGO","7207","06"
"Buenos Aires","4881","EL TRIANGULO","7500","06"
"Buenos Aires","3658","EL TREBAÑON","6437","06"
"Buenos Aires","2508","EL TEJAR","6515","06"
"Buenos Aires","4988","EL TATU","2801","06"
"Buenos Aires","16535","EL TALAR","1617","06"
"Buenos Aires","27926","EL TABARE","7263","06"
"Buenos Aires","4486","EL SOLDADO","7600","06"
"Buenos Aires","4318","EL SOCORRO","2715","06"
"Buenos Aires","2803","EL SILENCIO","2752","06"
"Buenos Aires","3530","EL SIASGO","7223","06"
"Buenos Aires","4815","EL SAUCE","7303","06"
"Buenos Aires","4273","EL SANTIAGO","6463","06"
"Buenos Aires","3597","ESTANCIA VIEJA","7225","06"
"Buenos Aires","3916","EL ROSARIO","1921","06"
"Buenos Aires","3074","EL RINCON","7130","06"
"Buenos Aires","4918","EL RETIRO","6017","06"
"Buenos Aires","4644","EL RETIRO","2741","06"
"Buenos Aires","4071","EL REFUGIO","7612","06"
"Buenos Aires","4272","EL RECADO","6474","06"
"Buenos Aires","4317","EL QUEMADO","2751","06"
"Buenos Aires","2862","EL PORVENIR","6550","06"
"Buenos Aires","4160","EL PITO","7641","06"
"Buenos Aires","2628","EL PITO","7607","06"
"Buenos Aires","3915","EL PINO","1907","06"
"Buenos Aires","3607","EL PEREGRINO","6053","06"
"Buenos Aires","3143","EL PERDIDO EST JOSE GUISASOLA","8156","06"
"Buenos Aires","3160","EL PENSAMIENTO","7531","06"
"Buenos Aires","3111","EL PELADO","2720","06"
"Buenos Aires","4950","EL RINCON","8146","06"
"Buenos Aires","4144","KILOMETRO 116","6605","06"
"Buenos Aires","3077","HARAS SAN IGNACIO","7136","06"
"Buenos Aires","18308","KILOMETRO 125","6600","06"
"Buenos Aires","3615","LA SUIZA","6050","06"
"Buenos Aires","16510","LA TABLADA","1766","06"
"Buenos Aires","3550","LA TABLADA","7163","06"
"Buenos Aires","3923","LA TALINA","1921","06"
"Buenos Aires","4888","LA TIGRA","7500","06"
"Buenos Aires","4076","LA TOBIANA","7174","06"
"Buenos Aires","4245","LA TOMASA","7403","06"
"Buenos Aires","2866","LA TORRECITA","6553","06"
"Buenos Aires","4922","LA TRIBU","6015","06"
"Buenos Aires","2480","LA TRIBU","6660","06"
"Buenos Aires","3526","LA TRINIDAD","6003","06"
"Buenos Aires","4887","LA SORTIJA","7517","06"
"Buenos Aires","16468","LA UNION","1804","06"
"Buenos Aires","4111","LA VALEROSA","6601","06"
"Buenos Aires","4332","LA VANGUARDIA","2715","06"
"Buenos Aires","4434","LA VASCONGADA","8181","06"
"Buenos Aires","4112","LA VERDE","6601","06"
"Buenos Aires","27784","LA VERDE","7214","06"
"Buenos Aires","3538","LA VERDE","7223","06"
"Buenos Aires","3551","LA VICTORIA","7109","06"
"Buenos Aires","4376","LA VICTORIA","7225","06"
"Buenos Aires","4149","LA VICTORIA DESVIO","6627","06"
"Buenos Aires","4333","LA VIOLETA","2751","06"
"Buenos Aires","3125","LA VIRGINIA","8115","06"
"Buenos Aires","27787","LA UNION","7160","06"
"Buenos Aires","4433","LA SOMBRA","8136","06"
"Buenos Aires","2968","LA SOFIA","6535","06"
"Buenos Aires","3148","LA SOBERANA","8154","06"
"Buenos Aires","3922","LA PRIMAVERA","1921","06"
"Buenos Aires","3176","LA PRIMAVERA","7543","06"
"Buenos Aires","4167","LA PRIMITIVA","7630","06"
"Buenos Aires","3213","LA PROTECCION","7112","06"
"Buenos Aires","4243","LA PROTEGIDA","6561","06"
"Buenos Aires","2696","LA PROTEGIDA","7311","06"
"Buenos Aires","4244","LA PROVIDENCIA","7403","06"
"Buenos Aires","4530","LA QUERENCIA","2912","06"
"Buenos Aires","2478","LA RABIA","6667","06"
"Buenos Aires","4630","LA RAZON","7260","06"
"Buenos Aires","4375","LA REFORMA","7110","06"
"Buenos Aires","3084","LA REFORMA","7130","06"
"Buenos Aires","4598","LA REFORMA","7245","06"
"Buenos Aires","2635","LA REFORMA","7603","06"
"Buenos Aires","16528","LA REJA","1744","06"
"Buenos Aires","3164","LA RESERVA","7536","06"
"Buenos Aires","3104","LA RICA","6623","06"
"Buenos Aires","4599","LA RINCONADA","7245","06"
"Buenos Aires","3488","LA ROSADA","2812","06"
"Buenos Aires","4432","LA ROSALIA","8187","06"
"Buenos Aires","4776","LA SARA","6612","06"
"Buenos Aires","2791","LA SARA","7621","06"
"Buenos Aires","4331","LA SARITA","2751","06"
"Buenos Aires","4613","LA SAUDADE","8174","06"
"Buenos Aires","3147","LA SIRENA","8150","06"
"Buenos Aires","27935","LA VIRUTA","1917","06"
"Buenos Aires","3827","LA PRADERA","6453","06"
"Buenos Aires","2753","LA VITICOLA","8122","06"
"Buenos Aires","4863","LA ZANJA","6400","06"
"Buenos Aires","3871","LAS CHACRAS","7241","06"
"Buenos Aires","4378","LAS CHILCAS","7116","06"
"Buenos Aires","4077","LAS CHILCAS","7174","06"
"Buenos Aires","2698","LAS CORTADERAS","7300","06"
"Buenos Aires","3030","LAS CORTADERAS","8504","06"
"Buenos Aires","3667","LAS CUATRO HERMANAS","6437","06"
"Buenos Aires","4649","LAS CUATRO PUERTAS","2741","06"
"Buenos Aires","4962","LAS ESCOBAS","8134","06"
"Buenos Aires","4753","LAS FLORES","2930","06"
"Buenos Aires","3782","LAS FLORES","7200","06"
"Buenos Aires","4865","LAS GUASQUITAS","6400","06"
"Buenos Aires","3085","LAS BRUSCAS","7130","06"
"Buenos Aires","3768","LAS HERMANAS","7412","06"
"Buenos Aires","4282","LAS JUANITAS","6476","06"
"Buenos Aires","2636","LAS LOMAS","7603","06"
"Buenos Aires","25775","LAS MALVINAS","1748","06"
"Buenos Aires","4150","LAS MARIANAS","6607","06"
"Buenos Aires","3755","LAS MARTINETAS","7406","06"
"Buenos Aires","3668","LAS MERCEDES","6437","06"
"Buenos Aires","3166","LAS MOSTAZAS","7530","06"
"Buenos Aires","3086","LAS MULAS","7130","06"
"Buenos Aires","2520","LAS NEGRAS","6507","06"
"Buenos Aires","2699","LAS NIEVES","7316","06"
"Buenos Aires","3849","LAS NUTRIAS","7623","06"
"Buenos Aires","4963","LAS ISLETAS","8148","06"
"Buenos Aires","3754","LAS BANDURRIAS","7406","06"
"Buenos Aires","4531","LAS BAHAMAS","2916","06"
"Buenos Aires","3945","LAS ARMAS","7172","06"
